ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk
207920,E. Durm,Erik Durm,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png,1918,25,German Bundesliga,1992-05-12,183.0,72.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/207920.png,9000000.0,48000.0,16000000.0,77,79,83,53,65,68,73,72,2,2,3,High,Medium,Right,76,50,63,72,43,64,60,35,51,72,83,83,77,74,67,66,76,88,66,44,67,76,68,60,55,69,70,75,77,12,14,8,15,11,65.0,68.0,67.0,66.0,67.0,70.0,71.0,72.0,76.0,76.0,65.0,68.0,67.0,66.0,67.0,70.0,71.0,72.0,76.0,76.0,65.0,67.0,66.0,67.0,71.0,72.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
197681,G. Imbula,Giannelli Imbula,Toulouse FC,https://cdn.sofifa.org/18/teams/1809.png,1896,24,French Ligue 1,1992-09-12,186.0,77.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/197681.png,11500000.0,59000.0,,77,82,72,61,73,80,62,72,1,3,2,High,Medium,Left,62,51,62,83,28,84,65,38,76,81,73,71,72,66,69,79,69,78,72,77,65,64,75,76,29,79,60,62,59,6,11,12,14,7,69.0,73.0,74.0,76.0,76.0,75.0,71.0,65.0,67.0,69.0,69.0,73.0,74.0,76.0,76.0,75.0,71.0,65.0,67.0,69.0,69.0,74.0,76.0,76.0,71.0,65.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
189234,M. Risse,Marcel Risse,1. FC Köln,https://cdn.sofifa.org/18/teams/31.png,2077,27,German Bundesliga,1989-12-17,183.0,75.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/189234.png,9500000.0,38000.0,16200000.0,77,77,80,77,74,76,67,67,2,3,3,Medium,High,Right,76,73,52,74,68,77,70,76,72,76,81,79,74,75,72,84,72,72,67,82,60,72,75,73,72,67,65,71,66,11,7,14,11,8,74.0,76.0,76.0,75.0,74.0,76.0,71.0,67.0,72.0,73.0,74.0,76.0,76.0,75.0,74.0,76.0,71.0,67.0,72.0,73.0,74.0,76.0,75.0,74.0,71.0,67.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204341,Luís Neto,Luís Carlos Novo Neto,Fenerbahçe SK,https://cdn.sofifa.org/18/teams/326.png,1748,29,Turkish Süper Lig,1988-05-26,187.0,71.0,Lean,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/204341.png,7000000.0,59000.0,,77,77,58,37,59,53,80,69,1,2,3,Medium,Medium,Right,42,33,82,72,40,49,52,43,77,48,57,59,69,78,61,42,79,72,64,37,76,81,44,46,47,72,80,77,80,10,15,13,15,8,52.0,51.0,52.0,54.0,62.0,55.0,72.0,76.0,70.0,68.0,52.0,51.0,52.0,54.0,62.0,55.0,72.0,76.0,70.0,68.0,52.0,52.0,54.0,62.0,72.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
176949,B. Ruíz,Bryan Ruíz,Sporting CP,https://cdn.sofifa.org/18/teams/237.png,1916,31,Portuguese Primeira Liga,1985-08-18,188.0,78.0,Lean,False,https://cdn.sofifa.org/flags/72@3x.png,Costa Rica,https://cdn.sofifa.org/18/players/176949.png,8000000.0,19000.0,16000000.0,77,77,65,71,77,82,44,56,3,4,2,Medium,Medium,Left,78,65,75,78,79,85,81,74,73,84,64,66,74,72,71,77,56,52,67,75,33,49,74,78,73,80,36,38,48,9,7,12,7,6,74.0,76.0,76.0,77.0,73.0,75.0,59.0,53.0,59.0,61.0,74.0,76.0,76.0,77.0,73.0,75.0,59.0,53.0,59.0,61.0,74.0,76.0,77.0,73.0,59.0,53.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
198198,Jordi Amat,Jordi Amat Maas,Real Betis Balompié,https://cdn.sofifa.org/18/teams/449.png,1714,25,Spanish Primera División,1992-03-21,185.0,83.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/198198.png,10500000.0,59000.0,,77,83,68,48,53,57,76,76,2,2,3,Low,High,Right,31,34,74,68,28,50,40,36,52,65,63,72,59,70,58,75,78,66,79,65,82,71,30,59,28,69,78,77,80,9,6,7,16,8,57.0,54.0,56.0,57.0,61.0,55.0,70.0,76.0,69.0,66.0,57.0,54.0,56.0,57.0,61.0,55.0,70.0,76.0,69.0,66.0,57.0,56.0,57.0,61.0,70.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
205878,S. Kapino,Stefanos Kapino,Olympiakos CFP,https://cdn.sofifa.org/18/teams/280.png,1188,23,Greek Super League,1994-03-18,196.0,91.0,Normal,False,https://cdn.sofifa.org/flags/22@3x.png,Greece,https://cdn.sofifa.org/18/players/205878.png,8500000.0,1000.0,18500000.0,77,82,79,68,66,82,42,77,1,1,2,Medium,Medium,Right,12,13,12,26,19,14,14,18,27,29,41,43,55,74,45,20,74,38,67,19,23,14,3,45,26,55,20,11,14,79,68,66,77,82,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
175671,J. Ďurica,Ján Ďurica,Trabzonspor,https://cdn.sofifa.org/18/teams/436.png,1720,35,Turkish Süper Lig,1981-12-10,188.0,86.0,Normal,False,https://cdn.sofifa.org/flags/43@3x.png,Slovakia,https://cdn.sofifa.org/18/players/175671.png,2100000.0,23000.0,4000000.0,77,77,33,45,60,58,79,77,2,2,3,Low,High,Left,55,30,81,62,40,54,60,67,67,62,34,33,58,73,52,83,74,68,86,58,66,78,20,56,14,76,78,79,79,7,16,7,8,15,53.0,50.0,51.0,53.0,61.0,52.0,71.0,76.0,68.0,66.0,53.0,50.0,51.0,53.0,61.0,52.0,71.0,76.0,68.0,66.0,53.0,51.0,53.0,61.0,71.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
198200,B. Stambouli,Benjamin Stambouli,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png,1913,26,German Bundesliga,1990-08-13,180.0,82.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/198200.png,9000000.0,37000.0,16000000.0,77,80,65,56,66,70,76,77,2,2,4,Low,High,Right,45,50,68,77,40,66,42,43,74,76,65,65,76,74,65,65,73,83,74,62,78,78,62,73,50,74,72,80,75,8,13,11,15,15,65.0,66.0,67.0,70.0,73.0,67.0,76.0,75.0,72.0,72.0,65.0,66.0,67.0,70.0,73.0,67.0,76.0,75.0,72.0,72.0,65.0,67.0,70.0,73.0,76.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
214584,F. Armani,Franco Armani,Atletico Nacional Medellin,https://cdn.sofifa.org/18/teams/101100.png,1113,30,Colombian Primera A,1986-10-16,189.0,89.0,Normal,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/214584.png,5500000.0,6000.0,7700000.0,77,77,76,73,67,79,32,78,1,1,2,Medium,Medium,Right,18,11,11,24,15,19,14,16,21,19,30,34,36,76,34,20,57,25,72,17,18,20,18,55,20,28,14,13,13,76,73,67,78,79,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
179768,C. Kaboré,Charles Kaboré,FC Krasnodar,https://cdn.sofifa.org/18/teams/112218.png,1992,29,Russian Premier League,1988-02-09,183.0,78.0,Normal,True,https://cdn.sofifa.org/flags/101@3x.png,Burkina Faso,https://cdn.sofifa.org/18/players/179768.png,7000000.0,43000.0,10500000.0,77,77,71,61,70,69,75,80,2,2,3,Medium,High,Right,69,53,69,76,31,66,43,53,73,74,72,70,73,77,61,74,81,91,74,70,83,77,65,69,65,73,75,76,73,10,15,9,16,9,67.0,69.0,69.0,70.0,73.0,71.0,76.0,75.0,75.0,75.0,67.0,69.0,69.0,70.0,73.0,71.0,76.0,75.0,75.0,75.0,67.0,69.0,70.0,73.0,76.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
181816,A. Rukavina,Antonio Rukavina,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png,1918,33,Spanish Primera División,1984-01-26,177.0,74.0,Normal,False,https://cdn.sofifa.org/flags/51@3x.png,Serbia,https://cdn.sofifa.org/18/players/181816.png,3400000.0,32000.0,7200000.0,77,77,74,48,69,68,76,72,2,3,3,High,Medium,Right,79,36,63,73,49,65,68,38,70,71,71,76,67,81,75,63,78,70,69,58,78,80,66,59,42,67,76,77,78,6,6,15,8,7,62.0,67.0,65.0,66.0,69.0,69.0,74.0,75.0,76.0,76.0,62.0,67.0,65.0,66.0,69.0,69.0,74.0,75.0,76.0,76.0,62.0,65.0,66.0,69.0,74.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
225850,P. Kimpembe,Presnel Kimpembe,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png,1690,21,French Ligue 1,1995-08-13,183.0,71.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/225850.png,12000000.0,51000.0,24600000.0,77,86,69,35,51,64,78,75,2,2,2,Medium,Medium,Left,34,31,69,69,28,60,39,32,59,70,69,69,65,73,65,47,75,65,79,33,75,78,34,39,43,72,79,78,80,7,8,14,15,9,54.0,55.0,55.0,56.0,60.0,57.0,71.0,76.0,70.0,68.0,54.0,55.0,55.0,56.0,60.0,57.0,71.0,76.0,70.0,68.0,54.0,55.0,56.0,60.0,71.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
198715,Sergio León,Sergio León Limones,Real Betis Balompié,https://cdn.sofifa.org/18/teams/449.png,1859,28,Spanish Primera División,1989-01-06,178.0,73.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/198715.png,9000000.0,30000.0,18900000.0,77,77,76,78,56,76,34,69,2,3,4,High,Medium,Right,41,82,71,67,77,75,69,64,34,76,77,76,82,74,75,75,77,75,66,74,69,35,78,61,80,75,26,33,21,9,8,9,11,12,76.0,72.0,74.0,71.0,63.0,69.0,51.0,48.0,50.0,53.0,76.0,72.0,74.0,71.0,63.0,69.0,51.0,48.0,50.0,53.0,76.0,74.0,71.0,63.0,51.0,48.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213051,M. Elneny,Mohamed Elneny,Arsenal,https://cdn.sofifa.org/18/teams/1.png,1959,24,English Premier League,1992-07-11,180.0,70.0,Lean,True,https://cdn.sofifa.org/flags/111@3x.png,Egypt,https://cdn.sofifa.org/18/players/213051.png,10000000.0,76000.0,19300000.0,77,81,60,61,73,70,72,78,1,3,3,Medium,High,Right,67,57,57,79,39,68,69,61,73,76,58,61,67,75,62,71,70,92,73,67,74,76,63,70,62,77,70,75,72,7,15,15,12,6,65.0,68.0,68.0,70.0,74.0,70.0,76.0,72.0,73.0,74.0,65.0,68.0,68.0,70.0,74.0,70.0,76.0,72.0,73.0,74.0,65.0,68.0,70.0,74.0,76.0,72.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
214332,D. Torres,Daniel Torres,Deportivo Alavés,https://cdn.sofifa.org/18/teams/463.png,1975,27,Spanish Primera División,1989-11-15,183.0,81.0,Normal,False,https://cdn.sofifa.org/flags/56@3x.png,Colombia,https://cdn.sofifa.org/18/players/214332.png,8500000.0,25000.0,18500000.0,77,79,58,61,70,71,72,80,1,2,3,Medium,High,Right,62,55,61,76,48,71,57,50,76,72,60,57,70,81,58,73,81,80,78,61,87,82,62,71,72,80,63,76,74,15,11,8,15,12,66.0,67.0,68.0,70.0,74.0,69.0,76.0,74.0,72.0,72.0,66.0,67.0,68.0,70.0,74.0,69.0,76.0,74.0,72.0,72.0,66.0,68.0,70.0,74.0,76.0,74.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
194365,S. Okazaki,Shinji Okazaki,Leicester City,https://cdn.sofifa.org/18/teams/95.png,1977,31,English Premier League,1986-04-16,173.0,78.0,Normal,True,https://cdn.sofifa.org/flags/163@3x.png,Japan,https://cdn.sofifa.org/18/players/194365.png,8000000.0,74000.0,15200000.0,77,77,74,74,69,78,47,75,2,3,4,High,High,Right,66,74,74,76,76,77,53,50,66,78,76,73,83,84,71,77,91,79,69,68,80,45,82,69,74,70,35,55,34,10,6,14,6,6,76.0,76.0,77.0,76.0,72.0,75.0,63.0,59.0,61.0,63.0,76.0,76.0,77.0,76.0,72.0,75.0,63.0,59.0,61.0,63.0,76.0,77.0,76.0,72.0,63.0,59.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150590,C. Jallet,Christophe Jallet,OGC Nice,https://cdn.sofifa.org/18/teams/72.png,2084,33,French Ligue 1,1983-10-31,178.0,70.0,Lean,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/150590.png,3400000.0,33000.0,6500000.0,77,77,71,64,76,73,76,73,2,2,3,High,Medium,Right,76,57,71,79,70,70,74,66,75,77,69,72,74,78,74,73,78,76,70,66,75,75,74,75,65,80,78,77,78,8,8,9,6,11,70.0,72.0,72.0,73.0,75.0,74.0,76.0,76.0,76.0,76.0,70.0,72.0,72.0,73.0,75.0,74.0,76.0,76.0,76.0,76.0,70.0,72.0,73.0,75.0,76.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
190014,Y. Salibur,Yannis Salibur,En Avant de Guingamp,https://cdn.sofifa.org/18/teams/62.png,1936,26,French Ligue 1,1991-01-24,177.0,76.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/190014.png,10500000.0,28000.0,21800000.0,77,78,87,74,71,77,40,64,2,4,4,High,Medium,Left,76,73,58,72,62,78,72,74,65,76,90,84,82,72,75,78,77,72,65,75,46,48,74,70,65,73,36,33,35,12,13,11,10,7,73.0,76.0,75.0,75.0,69.0,76.0,57.0,50.0,59.0,62.0,73.0,76.0,75.0,75.0,69.0,76.0,57.0,50.0,59.0,62.0,73.0,75.0,75.0,69.0,57.0,50.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
198719,N. Redmond,Nathan Redmond,Southampton,https://cdn.sofifa.org/18/teams/17.png,1783,23,English Premier League,1994-03-06,173.0,69.0,Lean,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/198719.png,13000000.0,68000.0,27300000.0,77,85,87,69,70,82,24,52,2,4,3,High,Medium,Right,72,69,33,72,55,83,69,65,63,79,89,86,91,65,86,71,50,72,47,71,38,22,74,72,57,70,18,26,30,12,14,16,6,10,68.0,77.0,75.0,75.0,67.0,76.0,49.0,37.0,51.0,56.0,68.0,77.0,75.0,75.0,67.0,76.0,49.0,37.0,51.0,56.0,68.0,75.0,75.0,67.0,49.0,37.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
157503,A. Song,Alexandre Song,Rubin Kazan,https://cdn.sofifa.org/18/teams/110227.png,1926,29,Russian Premier League,1987-09-09,185.0,74.0,Normal,True,https://cdn.sofifa.org/flags/103@3x.png,Cameroon,https://cdn.sofifa.org/18/players/157503.png,7000000.0,46000.0,10500000.0,77,77,66,56,68,73,74,77,3,3,3,Medium,Medium,Right,58,55,68,76,52,74,57,41,73,76,68,65,65,76,57,68,71,68,79,42,83,75,62,69,66,75,74,77,73,8,12,15,11,12,66.0,67.0,68.0,69.0,71.0,69.0,75.0,75.0,72.0,71.0,66.0,67.0,68.0,69.0,71.0,69.0,75.0,75.0,72.0,71.0,66.0,68.0,69.0,71.0,75.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
172610,Castán,Leandro Castán da Silva,Roma,https://cdn.sofifa.org/18/teams/52.png,1562,30,Italian Serie A,1986-11-05,186.0,80.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/172610.png,6500000.0,56000.0,11100000.0,77,77,63,33,47,57,78,71,2,2,2,Medium,High,Left,34,21,77,58,22,53,31,24,64,62,60,65,52,69,59,63,81,38,83,36,79,80,22,37,26,75,79,77,76,5,6,4,9,10,50.0,48.0,49.0,49.0,54.0,49.0,68.0,76.0,66.0,62.0,50.0,48.0,49.0,49.0,54.0,49.0,68.0,76.0,66.0,62.0,50.0,49.0,49.0,54.0,68.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
148803,K. Huntelaar,Klaas-Jan Huntelaar,Ajax,https://cdn.sofifa.org/18/teams/245.png,1784,33,Holland Eredivisie,1983-08-12,186.0,80.0,Lean,True,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.sofifa.org/18/players/148803.png,5500000.0,17000.0,7700000.0,77,77,55,77,64,68,31,72,3,3,4,Medium,Medium,Right,63,80,78,73,81,67,73,64,44,75,52,57,54,78,62,80,77,60,79,73,69,27,80,61,56,83,20,33,23,7,12,6,9,11,75.0,69.0,72.0,69.0,63.0,67.0,51.0,49.0,48.0,51.0,75.0,69.0,72.0,69.0,63.0,67.0,51.0,49.0,48.0,51.0,75.0,72.0,69.0,63.0,51.0,49.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200260,S. Berghuis,Steven Berghuis,Feyenoord,https://cdn.sofifa.org/18/teams/246.png,1903,25,Holland Eredivisie,1991-12-19,182.0,72.0,Lean,True,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.sofifa.org/18/players/200260.png,11000000.0,20000.0,16200000.0,77,79,78,77,73,79,37,61,1,3,3,Medium,Low,Left,75,76,50,72,68,79,84,70,69,80,79,77,85,69,70,79,53,72,58,83,55,37,74,74,65,69,35,36,30,9,11,7,7,15,73.0,77.0,76.0,76.0,70.0,75.0,56.0,47.0,55.0,59.0,73.0,77.0,76.0,76.0,70.0,75.0,56.0,47.0,55.0,59.0,73.0,76.0,76.0,70.0,56.0,47.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
