IncidentDateTime,City,IncidentState,Country,Shape,DurationSeconds,Comments
2007-07-24 00:00:00.000,calgary (canada),ab,ca,sphere,120.00,Orange like sphere flying around eratically right over 17 AVE (lower mount royal area)
2007-07-24 09:45:00.000,demotte,in,us,fireball,1.00,White ball of light with tail
2007-07-24 13:30:00.000,fresno,ca,us,oval,45.00,three unknown objectsa over fresno
2007-07-24 21:50:00.000,jonesborough,tn,us,triangle,30.00,Low flying&#44 triangular UFO with lights over Jonesborough Tennessee
2007-07-24 22:00:00.000,escalante,ut,us,unknown,300.00,I SAW A UFO&#44and I KNOW IT.
2007-07-24 22:15:00.000,hopkinton,ma,us,oval,60.00,driving home on 135 and noticed very large object in sky. it was only a couple hundred feet in the air. it hovered for a while and then
2007-07-24 22:34:00.000,atascadero,ca,us,cylinder,60.00,Spotted a green&#44 glowing&#44 cylinder shaped craft&#44 while driving home at 10:30pm.
2007-07-24 23:00:00.000,ames,ia,us,diamond,240.00,Two silent objects over public backup water supply.
2008-07-24 10:10:00.000,spokane valley,wa,us,light,2400.00,Two UFO&#39s flying togeather&#44 one red the other white in Washington state
2008-07-24 17:20:00.000,annandale,nj,us,sphere,10.00,weird round silver sphere like object but not a perfect sphere&#33
2008-07-24 18:00:00.000,corpus christi,tx,us,other,180.00,Shiny object near chem-trail in the sky.
2008-07-24 19:00:00.000,richmond,va,us,other,120.00,Blimp like hovering object swaying in park
2008-07-24 19:19:00.000,surprise,az,us,light,180.00,Redish orange lights in NW Surprise&#44Az
2008-07-24 19:30:00.000,port moody (canada),bc,ca,rectangle,40.00,Moving at speed of jet aircraft approaching YVR but wrong shape&#44 to rectangular to be blimp&#44to fast to be towed banner
2008-07-24 20:12:00.000,phoenix,az,us,unknown,35.00,Was in my house with window shades up looking South West when I saw something go from left to right fast&#33.  It was a small green light
2008-07-24 21:30:00.000,southern shores,nc,us,unknown,120.00,Three flashing red lights in the sky&#44 moved in a triangular formation&#44 moved towards me&#44 then away&#44 then disappeared.
2008-07-24 22:00:00.000,golden valley,az,us,fireball,600.00,Orange Glowing UFO&#39s
2008-07-24 22:00:00.000,hamburg,pa,us,unknown,3600.00,Around 10:00 pm I went out to my porch to smoke&#44 and looked up at I believe was Jupiter in the southeast sky. My eyes then caught a gro
2008-07-24 22:00:00.000,warsaw,in,us,circle,2100.00,My Husband (driving)&#44  our nine year old daughter&#44  two small sons and I were driving South on St. Rd. 15 on a return trip from Goshen
2008-07-24 22:05:00.000,new port richey,fl,us,unknown,180.00,3 were here and gone in just a few blinks of the eyes &#33&#33&#33
2008-07-24 22:15:00.000,goshen,in,us,light,900.00,Several sequencing lights appeared over a vast part of the southern sky from right outside the Goshen&#44 Indiana area
2010-07-24 20:41:00.000,half moon bay,ca,us,circle,600.00,7-24-10  Yellow-orange bright lit circular object moving vertical and horizontal seen in Half Moon Bay CA.
2010-07-24 21:00:00.000,vancouver (canada),bc,ca,light,600.00,Lights over north shore mountains in Vancouver
2010-07-24 22:00:00.000,everett,wa,us,light,60.00,white blinking lights over everett wa
2010-07-24 22:00:00.000,florence,al,us,light,1200.00,CALLED OUTSIDE BY NEIGHBORS TO LOOK AT STRANGE LIGHTS&#44 RED GLOWING LIGHTS THAT SEEMED TO BE FLOATING &#44 NO SOUND HEARD &#44 PROBALLY 30  +
2010-07-24 22:55:00.000,minetto,ny,us,triangle,120.00,4 triangle shaped objects traveling in formation and one by one disappeared in the sky over Minetto&#44 NY
2010-07-24 23:45:00.000,lake oswego,or,us,triangle,120.00,OREGON UFO REVIEW REPORT:  Slow moving silent black triangle craft observed over Nansen Park Lake Oswego Oregon
2011-07-24 00:02:00.000,billings,mt,us,fireball,120.00,Orange Red Fireball/Craft over Billings Montana. 2nd sighting this month.
2011-07-24 01:00:00.000,oxnard,ca,us,triangle,3600.00,UFO with red&#44 white and green lights in a triangle form hovering over the ocean.  ((NUFORC Note:  Possible twinkling star.  PD))
2011-07-24 09:15:00.000,colonie,ny,us,oval,180.00,2 crafts over albany ny . very close together moving in sharp turns and fast speed
2011-07-24 18:00:00.000,san antonio,tx,us,circle,10.00,Orange sphere over TX
2011-07-24 20:00:00.000,hemet,ca,us,fireball,1200.00,RED AND ORANGE FIREBALL TURNING TO A CLEAR BRIGHT LIGHT GOING EAST TOWARD THE MOUNTAIN
2011-07-24 20:45:00.000,oak lawn,il,us,circle,60.00,Round red/orange ball 1/3 size of full Moon with yellow V-shaped flame inside.
2011-07-24 20:57:00.000,east islip,ny,us,circle,600.00,8 red dots moving in a line slower than a plane&#44 then they all disappeared and one started flashing on long island.
2011-07-24 21:00:00.000,ewa beach,hi,us,circle,10.00,Green ball of light&#44 larger than star&#44 shoots across sky at high speed over Ewa Beach HI.
2011-07-24 21:15:00.000,fruita,co,us,circle,240.00,Huge&#44 orange orbs over Colorado National Monument
2011-07-24 22:30:00.000,miami,fl,us,unknown,180.00,A bright red light flew across the sky from the east&#44 and no noise what so ever came from this light.
2011-07-24 23:03:00.000,orting,wa,us,light,240.00,Orange balls in the sky very bright
2011-07-24 23:03:00.000,orting,wa,us,light,240.00,Orange lights near Orting&#44 Wa.
2011-07-24 23:33:00.000,ocala,fl,us,circle,1800.00,2 red beamin lights with 5 changing color objects beside it  above ocala florida
2011-07-24 23:50:00.000,farrell,pa,us,fireball,60.00,I was sitting in my vehicle about 11:50 pm&#44and I decided to exit my car&#44as I stood in my driveway by my car I looked westward toward th
2012-07-24 12:24:00.000,corinth,ms,us,triangle,240.00,Silent triangled ufo with three white lights and a red blinking light in the middle.
2012-07-24 17:30:00.000,oakville (canada),on,ca,fireball,600.00,30+ slowly flying fireballs in the sky (second time witness)
2012-07-24 21:06:00.000,brighton,mi,us,unknown,1.00,Streak of light like a reverse shooting star&#44 near horizon.
2012-07-24 21:45:00.000,cuyahoga falls,oh,us,triangle,30.00,Craft with orange lights Triangle shapef 4 lights one in center like a flame and one  each corner.  Cuyahoga Falls Ohio 7/24/2012 21:45
2012-07-24 22:00:00.000,ogden,ut,us,light,30.00,A strange&#44 color-changing light&#44 zigzag movements&#44 ejecting three small lights&#44 mimicking airplanes&#8230; ((NUFORC Note:  Star??  PD))
2012-07-24 22:30:00.000,adamsville,pa,us,sphere,45.00,One round orange sphere 5-6&#39 around w/ bright circular glowing bottom center cruisin thru 20 mph&#44 100 &#39 tops of trees
2012-07-24 22:30:00.000,oxnard,ca,us,light,60.00,At aprx 10:30pm I was sitting in my patio looking at the night sky facing east it was clear out and I notice that what I thought was tw
2012-07-24 23:40:00.000,east palestine,oh,us,egg,300.00,Strange UFO sighting in East Palestine&#44 Ohio on the night of July 24&#44 2012
2013-07-24 00:00:00.000,tulsa,ok,us,light,15.00,Green beam of light over Tulsa
2013-07-24 02:31:00.000,lybrook,nm,us,egg,60.00,A triangular star cluster shot off an egg shaped craft southwest on 7/24/13 at 2:31 in the morning over Lybrook NM.
2013-07-24 03:30:00.000,royal oak,mi,us,light,1800.00,Two white lights follow along freeway
2013-07-24 03:53:00.000,tigard,or,us,light,1620.00,This is the second report I&#39ve submitted this month since my 1st on 07/03/13 with similar lights.
2013-07-24 09:23:00.000,longmont,co,us,changing,1200.00,Three flying objects in perfect triangular formations appearing and disappearing.
2013-07-24 12:45:00.000,shakopee,mn,us,cigar,30.00,Shiny white flat cylinder shape object over Shakopee&#44 MN.
2010-07-03 02:33:00.000,columbia,sc,us,formation,5.00,On July 3&#44 2010 at 2:33 am I was traveling north on interstate I-77 just passed mile marker 8&#44 in South Carolina.  At the time&#44 there w
2010-07-03 09:30:00.000,crown point,in,us,fireball,45.00,ball of fire moving slowly overhead....
2010-07-03 10:50:00.000,federal way,wa,us,light,300.00,Two lights following each other with a faster then normal speed.
2010-07-03 16:00:00.000,chanute,ks,us,fireball,300.00,Red/Yellow fireball low on the Southern Horizon of small Kansas Town
2010-07-03 18:15:00.000,poplar grove,il,us,chevron,300.00,Waiting for fireworks to begin saw two object flying southeast to northwest
2010-07-03 19:00:00.000,phillipsburg,nj,us,fireball,3600.00,50 Red Fireballs flying over NJ.
2010-07-03 20:00:00.000,seattle,wa,us,fireball,15.00,July 3&#44 2010 sighting over Seattle&#44WA
2010-07-03 20:30:00.000,addison,tx,us,fireball,180.00,Two bright orange circular-type objects appearing at edge of a city park during 4th of July festivities
2010-07-03 20:45:00.000,poteau,ok,us,light,300.00,White Light Glimmering Correction*
2010-07-03 20:50:00.000,mesa,az,us,oval,180.00,Oval object in the sky splits into three sections of light and start to rotate clockwise while moving to the west in Mesa&#44 AZ.
2010-07-03 21:00:00.000,berwyn,il,us,circle,180.00,Cloudy ring like figure moving puickly through the late afternoon sky in Berwyn&#44 Illinois.
2010-07-03 21:00:00.000,eddyville,ky,us,light,1200.00,Orb shaped light&#44 steady orange/yellow color&#44 250+- ft. high&#44 steady speed hoz-hoz&#44 UFO to witnesses.
2010-07-03 21:00:00.000,lemoore,ca,us,triangle,120.00,craft with 3 top lights&#44 no sound approached car&#44 does 360 sharp turn in field.
2010-07-03 21:00:00.000,new london (near),ct,us,light,3.00,An out of the ordinary&#44 fast-moving light moved in a zig zag pattern across the night sky and disappeared in a matter of seconds.
2010-07-03 21:15:00.000,baltimore,oh,us,oval,240.00,Sighting of capsule shaped object&#44 front and back identical with glowing light with a dark middle space.
2010-07-03 21:15:00.000,red bank,nj,us,changing,1800.00,Unknown Self luminous Red Obj obve fireworks display
2010-07-03 21:20:00.000,rockford,il,us,oval,30.00,A keen sighting of many in Rockford Illinois-
2010-07-03 21:25:00.000,waynesboro,pa,us,circle,120.00,Red&#44 circular object sighted in night sky before fireworks display
2010-07-03 21:30:00.000,watkins glen,ny,us,light,360.00,3 Separate Sightings 15 minutes appart
2010-07-03 21:30:00.000,zebulon,nc,us,unknown,3600.00,20 or more red lights in the sky seen in North Carolina.
2010-07-03 21:35:00.000,cincinnati,oh,us,light,300.00,Saw unknown persistent light in the sky and then a gray object that arced away when the light stopped.
2010-07-03 21:40:00.000,lincoln park,mi,us,oval,180.00,strange craft move with no noise or wings or rotor blades
2010-07-03 21:45:00.000,austintown,oh,us,other,300.00,Red lights in shape of horseshoe moving accross sky
2010-07-03 22:00:00.000,bonaparte,ia,us,fireball,900.00,On july 3 2010 around 22:00 just before the fireworks show a orange and red orb just appeared over the des moines river and floated sou
2010-07-03 22:00:00.000,lansing,ks,us,light,300.00,i saw some lights almost like spotlights and they went in motion like right left then stoped for few seconds then cirled and went away.
2010-07-03 22:00:00.000,nordman,id,us,light,3600.00,Strange slow moving orange light traveling from west to east then turned abruptly and disappeared.
2010-07-03 22:00:00.000,ottawa,il,us,fireball,60.00,It was just after nightfall Saturday&#44 July 3 about 22:00. I was walking toward a pile of wood&#44 to light the bonfire. I was walking nort
2010-07-03 22:07:00.000,fostoria,oh,us,unknown,40.00,I and 8 others witnessed a fast moving object in the eastern sky moving south to north.  The object appeared to be orange in color and
2010-07-03 22:10:00.000,midlothian,va,us,other,900.00,i reported 2 star like lights to the police and then within 15 min there was a dozen aircraft giving chace north from richmond va 2 D.C
2010-07-03 22:12:00.000,poteau,ok,us,sphere,180.00,Four orange spherical glowing lights moving slowly in formation at tree top level at 10 pm over Poteau&#44 OK.
2010-07-03 22:20:00.000,clarksville,oh,us,circle,300.00,I was standing on the outside deck of a local eatery looked up because something caught my eye and saw comming over the roof area and m
2010-07-03 22:25:00.000,rohnert park,ca,us,fireball,15.00,Bright yellow fireball made right angle turn and disappeared.
2010-07-03 22:30:00.000,port angeles,wa,us,light,120.00,Set of two lights moving silently in-line with one another from East to West. Lead light brighter than follow light.
2010-07-03 22:34:00.000,bellingham (sudden valley),wa,us,light,300.00,Two lights following each other across the sky.  ((NUFORC Note:  Possibly the ISS&#44 followed by the Russian supply capsule.  PD))
2010-07-03 22:35:00.000,trail (canada),bc,ca,light,180.00,Light leading another.  ((NUFORC Note:  International Space Station over flight&#44 followed by Russian re-supply capsule.  PD))
2001-07-04 00:00:00.000,kennewick,wa,us,light,60.00,Silent&#44 orange ball of light seen crossing the night sky in Kennewick&#44 WA.
2001-07-04 05:00:00.000,redondo,wa,us,oval,300.00,Strange Occurence&#39s.
2001-07-04 13:00:00.000,slickville,pa,us,circle,300.00,It was a small pearl white object&#44 appeared to be circuler in shape and about the size of the jets rudder.
2001-07-04 19:30:00.000,independence,mo,us,triangle,15.00,I was in the presence of an &quot;aluminum&quot; looking triangle &quot;aircraft&quot; that was very loud&#44 moved very smoothly and ws flying very low .
2001-07-04 20:00:00.000,des moines,ia,us,triangle,1800.00,mother ship
2001-07-04 21:10:00.000,narragansett,ri,us,rectangle,30.00,AT dusk&#44 while watching fireworks displays in the area&#44 we were setting off a few fireworks on a cliff by the ocean shore. We observed
2001-07-04 22:00:00.000,big pine,ca,us,disk,253800.00,3 objects take off from mountains near Big Ears site
2001-07-04 22:00:00.000,long beach,ca,us,light,180.00,Fire dripping light over Long Beach&#44 CA.
2001-07-04 23:20:00.000,houston,tx,us,light,2700.00,Houston&#44 Texas - Red pulsating light which &quot;dropped&quot; another light; disappeared in the sky
2001-07-04 23:50:00.000,houston,tx,us,oval,1800.00,Red globe moved slowly from southeast to northwest and disappeared after 30 minutes of viewing.
2002-07-04 00:10:00.000,dorena,or,us,triangle,240.00,7 people see lights in triangle formation move across sky.
2002-07-04 01:30:00.000,naples,me,us,circle,1200.00,3 Lights play together over Maine skies.
2002-07-04 10:00:00.000,henryetta,ok,us,unknown,900.00,Well first of all I never knew there was a sight like this where I could tell my story. It was the Fouth of July 2002 and we where havi
2002-07-04 15:00:00.000,sherman,ny,us,cigar,45.00,Chrome appearance; slow moving
2002-07-04 16:30:00.000,junction city,ks,us,cigar,30.00,We were on our boat at milford lake and approximately 4 miles away&#44 not far above the hills we saw a long&#44 perfectly straight shiny obj
2002-07-04 17:00:00.000,elysburg,pa,us,fireball,5.00,Fireball
2002-07-04 17:30:00.000,pembroke pines,fl,us,sphere,60.00,Black sphere traveling steadily at low altitude
2002-07-04 19:00:00.000,bremerton,wa,us,oval,300.00,As I was sitting watching the 4th of july festivites at our back yard bar-b-q&#44 I noticed an Silver Oval object moving slowly from West
2002-07-04 20:23:00.000,san bernardino,ca,us,unknown,15.00,Flash of halogen-quality light on fast moving object
2002-07-04 20:48:00.000,new york city,ny,us,triangle,1200.00,Triangular Starlike Object/Craft at the 2002 NYC 4th of July East River Fireworks
2002-07-04 21:00:00.000,blue eye,mo,us,unknown,7200.00,The object has appeared every night in the western sky. It is the first object to appear at dusk. It is very bright and to close to be
2002-07-04 21:00:00.000,new york city (brooklyn),ny,us,cross,120.00,Cross shaped light that didn&#39t move.
2002-07-04 21:00:00.000,vista,ca,us,unknown,540.00,Floating lamplike UFO
2002-07-04 21:20:00.000,murrieta,ca,us,light,180.00,Erraticly wandering star-like object travels from north to south at a consistent&#44 slow pace
2002-07-04 22:45:00.000,hillsboro,or,us,fireball,0.50,A bright flash of white light shot across the sky in an instant with no sound
2002-07-04 22:45:00.000,seattle,wa,us,changing,240.00,i had seen a flying obect change shape&#44 color and even blink&#33
2002-07-04 23:10:00.000,toronto (canada),on,ca,light,15.00,Strange bright light pops out of cloud&#44 then back in&#44 over Toronto Canada.
2003-07-04 01:00:00.000,bakersfield,ca,us,circle,30.00,Three crafts travling in a triangular fashion across the sky and one by one dissapeared out of sight.
2003-07-04 02:30:00.000,mapleton,ia,us,other,15.00,A stationary flashing object in the lower atmosphere
2003-07-04 04:05:00.000,chico,ca,us,light,90.00,A constant golden colored bright light traversed the pre-dawn sky from west to east  with no sound.
2003-07-04 08:30:00.000,orland park,il,us,triangle,900.00,Orland Park Illinois. July 4th 2003&#44triangular object right over fireworks
2003-07-04 11:00:00.000,san diego,ca,us,disk,900.00,3 of us saw a copper disk w/ a black solid circle slowly moving in a small clockwise circle tipping on edge showing the top &amp; bottom.
2003-07-04 12:00:00.000,bayonne,nj,us,other,60.00,observed near the miltitary ocean terminal. flying west to east from across bayonne towards nyc 3 ufo&#39s&#44 two saucer shaped and one slow
2010-07-04 09:30:00.000,mcdonald,pa,us,fireball,60.00,Glowing object seen in sky over SW Pennsylvania on July 4&#44 2010
2010-07-04 10:00:00.000,knoxville,tn,us,fireball,45.00,Big reddish-orange (planet-looking) light hovering over Knoxville&#44 TN during 4th of July festivities
2010-07-04 10:00:00.000,rootstown,oh,us,light,600.00,Orange/Red Pulsating Orb appeared to be viewing neighborhood fireworks display in Porage Co. Ohio
2010-07-04 10:00:00.000,sharps chapel,tn,us,fireball,3600.00,I along with others saw four red fireball looking things&#44one closely.they were indescrible&#33
2010-07-04 10:00:00.000,st. augustine,fl,us,circle,180.00,Flying balloon of fire traveling east to west and suddenly turned due south and disappeared.
2010-07-04 18:05:00.000,portland,tn,us,fireball,1200.00,Flying Fire Ball with no sound high altitude moving from the west to the north.
2010-07-04 19:00:00.000,fort worth,tx,us,sphere,60.00,Red ball of light hanging in the sky July 4th 2010
2010-07-04 19:00:00.000,russellville,ar,us,light,780.00,bright orange glow that moved across the tree line for 10 minutes
2010-07-04 19:30:00.000,highland,ca,us,other,300.00,Low flying military aircraft seen in the area which is out of the ordinary.
2010-07-04 20:00:00.000,fenton,mo,us,light,900.00,Multiple orange lights/orbs in sky.
2010-07-04 20:00:00.000,irvine,ca,us,unknown,1245.00,two small red lights going across the skay and never faiding.
2010-07-04 20:00:00.000,lodi,ca,us,other,10800.00,Not UFO&#44 but lightning can appear identical to sightings and persist for unnaturally seeming long times.
2010-07-04 20:00:00.000,louisville,ky,us,fireball,600.00,3 orange fireball crafts traveling at an enormous speed but very high&#44 meeting up and vanishing.
2010-07-04 20:00:00.000,louisville,ky,us,light,1800.00,red light&#44 flying above the fireworks but under the clouds.....
2010-07-04 20:00:00.000,richland,mi,us,fireball,14400.00,Fire Balls on the 4th of July over Gull Lake in Richland&#44 MI.
2010-07-04 20:00:00.000,st. charles,mo,us,oval,14400.00,I saw 6 bright yellowish lights flying parole to each other going from south west to north east all going more or less the same speed o
2010-07-04 20:15:00.000,claremore,ok,us,other,10.00,Looked like  a transparent Squid with paluseing lights.
2010-07-04 20:35:00.000,new smyrna beach,fl,us,oval,240.00,Orange orb over Atlantic Ocean in New Symnra Beach during unorganized firework show.
2010-07-04 20:45:00.000,fairborn,oh,us,formation,360.00,Object(s) were stationary&#44 and had an orangish glow to them.
2010-07-04 20:45:00.000,manchester,mo,us,diamond,2.00,Intense Yellow diamond shaped light over Manchester&#44 MO
2010-07-04 20:47:00.000,vancouver,wa,us,sphere,180.00,Blueberry Size Glowing Orange Object going East&#44 above the Columbia River at 3500-4000 ft. and a speed of approximately 150mph +.
2010-07-04 20:50:00.000,huntsville,al,us,other,7200.00,Large orbs moving at a steady altitude and velocity
2010-07-04 21:00:00.000,albuquerque,nm,us,sphere,300.00,A bright yellow light over Albuquerque on July 4th  1/2 hour before the city fireworks display
2010-07-04 21:00:00.000,baltimore,md,us,circle,60.00,Circular white light flies over Baltimore on July 4th
2010-07-04 21:00:00.000,bernie,mo,us,light,180.00,Orange ball of light moving over Bernie&#44 Mo.
2010-07-04 21:00:00.000,bradyville,tn,us,fireball,600.00,July 4th Glowing Ball Hovers in TN Sky
2010-07-04 21:00:00.000,branson,mo,us,fireball,300.00,fireball over missouri seen july 4th&#44 2010
2010-07-04 21:00:00.000,carbondale,pa,us,fireball,10800.00,Orange fireball hovering in the sky&#44 then disappearing
2010-07-04 21:00:00.000,everett,wa,us,light,240.00,Two orange lights move across the sky over Everett&#44 Washington on the night of July 4th&#44 2010
2010-07-04 21:00:00.000,fridley,mn,us,light,120.00,Bright red/orange ball of light over Moore Lake (Hwy 65)&#44 for 2-3 min&#44 motionless over tree line&#44 then fades.
2010-07-04 21:00:00.000,garrison,mn,us,rectangle,600.00,Mille Lacs Lake&#44 Garrison&#44 MN&#44 strange orange rectangle lights seen over lake.
2010-07-04 21:00:00.000,hutchinson,ks,us,fireball,300.00,Fireball craft
2010-07-04 21:00:00.000,irvine,ca,us,circle,120.00,Golden Ball in SKy
2010-07-04 21:00:00.000,jefferson,nc,us,sphere,300.00,Strange round object moving over fireworks display area
2010-07-04 21:00:00.000,johnsonburg,pa,us,fireball,120.00,Small orange orb slowly moving across the sky
2010-07-04 21:00:00.000,lakeville,mn,us,other,600.00,Pyramidal-shaped Craft Over Lakeville North High School Field
2010-07-04 21:00:00.000,lexington,mi,us,circle,3600.00,During firwork show in Lexinton Michigan I noticed a orange cirlce&#44 getting bigger then smaller again.
2010-07-04 21:00:00.000,lombard,il,us,fireball,3600.00,Possible explanation for some of the July 4 reports.
2010-07-04 21:00:00.000,london,ky,us,circle,1800.00,Orange UFO passing or hovering through London Kentucky on July 4th
2010-07-04 21:00:00.000,old hickory,tn,us,fireball,600.00,Six blood red orbs over Old Hickory Tn. dam and dissapears north to Kentucky.
2010-07-04 21:00:00.000,omaha,ne,us,circle,900.00,Orange lights over Omaha Nebraska.  Not fireworks&#33
2011-10-20 21:15:00.000,orange beach,al,us,circle,240.00,Set of three lights floating over the Gulf of Mexico
2011-10-20 21:15:00.000,sunrise,fl,us,disk,3600.00,INCREDIBLE SAUCER-LIKE CRAFT UFO SIGHTING WITH VIDEO EVIDENCE OVER SOUTH FLORIDA&#33
2011-10-20 21:30:00.000,cove city,nc,us,oval,30.00,green oval light spotted over US-70
2011-10-20 21:30:00.000,trumbull,ct,us,fireball,3.00,Green Fireball Sighted
2011-10-20 22:40:00.000,williams lake (canada),bc,ca,triangle,1800.00,we just arrived home about 1 hour ago and im still shaking me and my wife and my 1 year old were returning from a trip and we noticed t
2011-10-20 23:00:00.000,plano,tx,us,triangle,30.00,V shaped objects&#44 no lights&#44 no sounds
2012-10-20 00:00:00.000,apple valley,ca,us,circle,7200.00,CIRCULAR CRAFT TURNING AROUND AND MOVING UP &amp; DOWN SIDE TO SIDE W/ FLASHING LITGHS.  ((NUFORC Note:  Capella?  PD))
2012-10-20 00:30:00.000,virginia beach,va,us,,90.00,Observed a fast moving spherical object moving horizontally across the eastern horizon.
2012-10-20 06:00:00.000,hermiston,or,us,cylinder,600.00,Call me if you want in depth description and pics and video some in raw format of 4 separate sightings.
2012-10-20 06:00:00.000,hermiston,or,us,fireball,600.00,2 fireballs and a cylinder shaped craft spotted in Eastern Oregon.
2012-10-20 06:05:00.000,princeton,mn,us,circle,1860.00,White quick moving light in eastern Mn sky before sunrise.
2012-10-20 11:30:00.000,brecksville (near),oh,us,light,120.00,As I was heading north on interstate 71 my daughter noticed a amber colored light in the sky... at first it was heading straight in our
2012-10-20 17:30:00.000,new york city (brooklyn),ny,us,sphere,10.00,Reflective Silver/Orange sphere over Brooklyn
2012-10-20 18:40:00.000,hampton,nh,us,fireball,180.00,20 plus orange orbs seen in Hampton sky
2012-10-20 19:00:00.000,jackson,wi,us,light,300.00,Strange bright yellow lights moving across the sky.
2012-10-20 19:00:00.000,severn,md,us,circle,300.00,12 red lights flying
2012-10-20 19:15:00.000,delhi,ny,us,light,600.00,I witinessed orange objects flying in unusual patterns coming from the horizon as well a silent and gliding black craft.
2012-10-20 19:20:00.000,el paso,tx,us,fireball,120.00,Fiery balls falling from the sky over El Paso.
2012-10-20 19:20:00.000,ottawa (canada),on,ca,oval,900.00,Three orange lighting objects came from south to north at the sky all over Ottawa and went away.
2012-10-20 19:30:00.000,bunn,nc,us,fireball,300.00,2 fireballs traveling across the sky
2012-10-20 19:45:00.000,eau claire,wi,us,fireball,300.00,Three groups &#44 each between 5 and 10 objects moved across the sky and disappeared low in sky-Another group appearing shortly after.
2012-10-20 20:00:00.000,kingsport,tn,us,light,300.00,3 red lights in a triangular pattern rising in altitude together followed by 2 more.
2012-10-20 20:07:00.000,sierra vista,az,us,triangle,10.00,Triangle-shaped&#44 illuminated object flies fast and silent from north to south across sky
2012-10-20 20:30:00.000,gilbert,az,us,light,600.00,6-8 Orange lights in formation over Gilbert
2012-10-20 20:30:00.000,jackson,wi,us,fireball,600.00,Two Unidentified Objects observed over Washington County (Wisconsin)
2012-10-20 21:15:00.000,gilbert,az,us,light,240.00,12 red lights over gateway airport.  1 light merged with anouther light  and became 1 light.
2012-10-20 22:15:00.000,bethany beach,de,us,sphere,900.00,Four hovering orange/red fireballs sighted above Bethany Beach&#44 DE&#44 around 10:15pm on Saturday&#44 October 20&#44 2012.
2012-10-20 22:20:00.000,south jordan,ut,us,circle,120.00,Unexplaned huge red/orange ball over Sandy&#44 Ut traveling horizontally and suddenly dropping out of sight.
2012-10-20 22:30:00.000,cumberland,md,us,light,1800.00,Hovering flashing object with sudden movement
2012-10-20 22:30:00.000,glendale,az,us,light,300.00,12 - 20 lights flying in formation in phoenix sky video&#39s linked in full description
2012-10-20 22:35:00.000,scottsdale,az,us,unknown,600.00,13 orange lighted craft in line formation moving to the North in Northwest Scottsdale Az
2012-10-20 22:45:00.000,lexington,sc,us,light,300.00,Silent orange balls of light in a straight line formation moving slowly for 5 minutes then dissapeared
2012-10-20 23:00:00.000,anchorage,ak,us,light,1200.00,3 bright lights (same hew as the stars) darting around the area of the Big Dipper&#44 2 seemed to be &quot;attacking&quot; the 1
2012-10-20 23:30:00.000,snohomish,wa,us,unknown,300.00,Bright orange thing with beams coming out of it changing colors flying across the sky
2013-10-20 00:00:00.000,toledo,oh,us,light,600.00,Objects in sky move at incredible speed
2013-10-20 08:10:00.000,salem,nh,us,cigar,10.00,Metallic object reflecting the Sun&#44 then vanishes.
2013-10-20 08:15:00.000,manitou springs,co,us,circle,60.00,3ft round silver ball hovering down street and moving in seemingly precise path.
2013-10-20 14:00:00.000,naples,fl,us,unknown,2700.00,Object moving different directions flashing a powerful bright light then joined by another identical object
2013-10-20 18:20:00.000,levittown,pa,us,light,720.00,Burnt orange objects in clear sky no navigation lights appeared out of nowhere travel across sky then disappeared.  Levittown Pa.
2013-10-20 18:57:00.000,spokane,wa,us,flash,30.00,Two small&#44 intense&#44 blinking lights circled above Spokane Valley&#44 WA.  ((NUFORC Note:  Advertising lights??  PD))
2013-10-20 19:00:00.000,germantown,ny,us,light,900.00,Very large&#44 bright stationary light seen over Hudson River near Saugerties/Kingston&#44 NY smaller lights flying toward it after a time.
2013-10-20 19:00:00.000,philadelphia,pa,us,sphere,3600.00,Blue white illuminated sphere with smaller spheres orbiting object
2013-10-20 19:42:00.000,woonsocket,ri,us,triangle,300.00,A flashing triangular object hovering in sky with white beaming lights and body changing color.
2013-10-20 20:25:00.000,levittown,pa,us,light,480.00,As I was parking in the supermarket parking lot I noticed a orange light that appeared out of nowhere in the sky above the store.
2013-10-20 21:00:00.000,manassas,va,us,triangle,3600.00,Huge up close triangular craft.
2013-10-20 21:40:00.000,stockton,ca,us,light,960.00,10/20/13 UFO sighting in Stockton. .?
1966-10-21 22:15:00.000,santa fe,nm,us,disk,300.00,My sighting in Santa Fe&#44New Mexico
1973-10-21 14:30:00.000,federalsburg,md,us,disk,300.00,Saucer spotted in Federalsburg MD
1973-10-21 17:30:00.000,baltimore,md,us,disk,900.00,Oct 1973 Baltimore&#44 Md  Discw/dome/portholewindows/interiorLight.  Noiseless&#44 hovering&#44 close by&#44 huge
1973-10-21 18:30:00.000,baltimore,md,us,disk,480.00,&quot;Jupiter Two&quot;-like spacecraft&#44 flew noiselessly&#44 slowly just over the field in our backyard.
1975-10-21 23:20:00.000,indian rocks beach,fl,us,light,10.00,Shooting star stops&#44 reverced direction&#44 loops back and then shoots off into night.
1976-10-21 21:00:00.000,st. george (ut) to las vegas (nv),ut,us,light,1800.00,A Bright red light in the southwestern sky approx. 45 degrees above the horizon.
1982-10-21 23:30:00.000,orem,ut,us,triangle,120.00,while noticing the stars over my head disappear in the shape of a triangle three lights became visable and a center docking entrance&#44as
1995-10-21 20:30:00.000,franklinton,nc,us,circle,10.00,I saw a four foot wide&#44 moving&#44 circular patch of road which was devoid of rain in a driving storm.
