MixId,MixDesc,plant,ShipDate,DeliveryWeight,Cost,Quantity,OrderDate,WeightValue
230400,3000 PSI - MAG A,4,2016-06-24T12:11:04Z,3967.795,31.7402,26.9905,2016-06-24T06:11:04Z,2.23061
230402,3000 PSI MAG A - 1/2 INCH,2,2016-06-24T12:11:41Z,3966.795,32.5218,26.9845,2016-06-24T06:11:41Z,2.23033
230402,3000 PSI MAG A - 1/2 INCH,3,2016-06-24T12:11:50Z,3966.795,32.5218,26.9845,2016-06-24T06:11:50Z,2.23033
230402,3000 PSI MAG A - 1/2 INCH,4,2016-06-24T12:11:59Z,3966.795,32.5218,26.9845,2016-06-24T06:11:59Z,2.23033
230403,3000 PSI MAG A - 3/8 INCH,2,2016-06-24T12:12:39Z,3966.795,31.145,26.9845,2016-06-24T06:12:39Z,2.23033
230403,3000 PSI MAG A - 3/8 INCH,3,2016-06-24T12:12:49Z,3966.795,31.145,26.9845,2016-06-24T06:12:49Z,2.23033
230403,3000 PSI MAG A - 3/8 INCH,4,2016-06-24T12:12:58Z,3966.795,31.145,26.9845,2016-06-24T06:12:58Z,2.23033
230440,3000 PSI CLASS S,2,2016-06-24T12:14:44Z,3985.6375,33.6217,26.9877,2016-06-24T06:14:44Z,2.23562
230440,3000 PSI CLASS S,3,2016-06-24T12:14:52Z,3985.6375,33.6217,26.9877,2016-06-24T06:14:52Z,2.23562
230440,3000 PSI CLASS S,4,2016-06-24T12:15:02Z,3985.6375,33.6217,26.9877,2016-06-24T06:15:02Z,2.23562
230480,3000 PSI MAG A FLOWABLE,2,2016-06-24T12:15:46Z,3969.7325,32.9425,27.0144,2016-06-24T06:15:46Z,2.23115
230480,3000 PSI MAG A FLOWABLE,3,2016-06-24T12:15:53Z,3969.7325,32.9425,27.0144,2016-06-24T06:15:53Z,2.23115
230480,3000 PSI MAG A FLOWABLE,4,2016-06-24T12:16:01Z,-3969.7325,32.9425,27.0144,2016-06-24T06:16:01Z,2.23115
230490,3000 PSI PT MIX W/ ASH,2,2016-06-24T13:48:50Z,3964.7325,32.9163,26.9843,2016-06-24T07:48:50Z,2.22975
230490,3000 PSI PT MIX W/ ASH,3,2016-06-24T13:49:53Z,3964.7325,32.9163,26.9843,2016-06-24T07:49:53Z,2.22975
230490,3000 PSI PT MIX W/ ASH,4,2016-06-24T13:50:06Z,3964.7325,32.9163,26.9843,2016-06-24T07:50:06Z,2.22975
230501,"3000 PSI 1"" EXPOSED",2,2016-06-24T13:50:49Z,3964.8575,30.9395,26.9806,2016-06-24T07:50:49Z,2.22978
230501,"3000 PSI 1"" EXPOSED",3,2016-06-24T13:50:57Z,3964.8575,30.9395,26.9806,2016-06-24T07:50:57Z,2.22978
230501,"3000 PSI 1"" EXPOSED",4,2016-06-24T13:51:06Z,3964.8575,30.9395,26.9806,2016-06-24T07:51:06Z,2.22978
230502,"3000 PSI 1/2"" EXPOSED",2,2016-06-24T13:51:58Z,3964.8575,32.5635,26.9806,2016-06-24T07:51:58Z,2.22978
230502,"3000 PSI 1/2"" EXPOSED",3,2016-06-24T13:52:09Z,3964.8575,32.5635,26.9806,2016-06-24T07:52:09Z,2.22978
230502,"3000 PSI 1/2"" EXPOSED",4,2016-06-24T13:52:16Z,3964.8575,32.5635,26.9806,2016-06-24T07:52:16Z,2.22978
230503,3000 PSI 3/8 EXPOSED,2,2016-06-24T13:52:47Z,3964.795,30.9142,26.9797,2016-06-24T07:52:47Z,2.22977
230503,3000 PSI 3/8 EXPOSED,3,2016-06-24T13:52:55Z,3964.795,30.9142,26.9797,2016-06-24T07:52:55Z,2.22977
230503,3000 PSI 3/8 EXPOSED,4,2016-06-24T13:53:04Z,3964.795,30.9142,26.9797,2016-06-24T07:53:04Z,2.22977
230511N,"3000 PSI 1"" EXPOSED NATURAL",2,2016-06-24T13:53:41Z,3964.795,30.9142,26.9797,2016-06-24T07:53:41Z,2.22977
230511N,"3000 PSI 1"" EXPOSED NATURAL",3,2016-06-24T13:53:50Z,3964.795,30.9142,26.9797,2016-06-24T07:53:50Z,2.22977
230511N,"3000 PSI 1"" EXPOSED NATURAL",4,2016-06-24T13:53:58Z,3964.795,30.9142,26.9797,2016-06-24T07:53:58Z,2.22977
260190,6000 PSI - FLOWABLE N/C,4,2016-06-24T13:46:52Z,3995.4825,45.0313,27.005,2016-06-24T07:46:52Z,2.23838
260180,6000 PSI - FLOWABLE,2,2016-06-24T13:47:13Z,3995.4825,45.0313,27.005,2016-06-24T07:47:13Z,2.23838
260180,6000 PSI - FLOWABLE,3,2016-06-24T13:47:18Z,3995.4825,45.0313,27.005,2016-06-24T07:47:18Z,2.23838
260180,6000 PSI - FLOWABLE,4,2016-06-24T13:47:23Z,3995.4825,45.0313,27.005,2016-06-24T07:47:23Z,2.23838
230512N,"3000 PSI 1/2"" EXPOSED",2,2016-06-24T13:55:23Z,3964.795,32.5382,26.9797,2016-06-24T07:55:23Z,2.22977
230512N,"3000 PSI 1/2"" EXPOSED",3,2016-06-24T13:55:33Z,3964.795,32.5382,26.9797,2016-06-24T07:55:33Z,2.22977
230512N,"3000 PSI 1/2"" EXPOSED",4,2016-06-24T13:55:42Z,3964.795,32.5382,26.9797,2016-06-24T07:55:42Z,2.22977
260100,6000 PSI,2,2016-06-24T13:48:28Z,3992.545,43.1382,26.9696,2016-06-24T07:48:28Z,2.23755
230513N,3000 PSI 3/8 EXPOSED,2,2016-06-24T13:56:18Z,3964.795,30.9142,26.9797,2016-06-24T07:56:18Z,2.22977
260100,6000 PSI,3,2016-06-24T13:48:33Z,3992.545,43.1382,26.9696,2016-06-24T07:48:33Z,2.23755
260100,6000 PSI,4,2016-06-24T13:48:38Z,3992.545,43.1382,26.9696,2016-06-24T07:48:38Z,2.23755
230513N,3000 PSI 3/8 EXPOSED,3,2016-06-24T13:56:29Z,3964.795,30.9142,26.9797,2016-06-24T07:56:29Z,2.22977
230513N,3000 PSI 3/8 EXPOSED,4,2016-06-24T13:56:52Z,3964.795,30.9142,26.9797,2016-06-24T07:56:52Z,2.22977
250190,5000 PSI - FLOWABLE N/C,2,2016-06-24T13:49:32Z,3977.3575,39.0367,26.9944,2016-06-24T07:49:32Z,2.23329
250190,5000 PSI - FLOWABLE N/C,3,2016-06-24T13:49:37Z,3977.3575,39.0367,26.9944,2016-06-24T07:49:37Z,2.23329
250190,5000 PSI - FLOWABLE N/C,4,2016-06-24T13:49:48Z,3977.3575,39.0367,26.9944,2016-06-24T07:49:48Z,2.23329
250180,5000 PSI - FLOWABLE,2,2016-06-24T13:54:13Z,3977.3575,39.0367,26.9944,2016-06-24T07:54:13Z,2.23329
250180,5000 PSI - FLOWABLE,3,2016-06-24T13:54:18Z,3977.3575,39.0367,26.9944,2016-06-24T07:54:18Z,2.23329
250180,5000 PSI - FLOWABLE,4,2016-06-24T13:54:24Z,3977.3575,13.7247,24.1454,2016-06-24T07:54:24Z,2.23329
250100,5000 PSI,2,2016-06-24T13:54:43Z,3975.17,37.6892,26.9674,2016-06-24T07:54:43Z,2.23268
250100,5000 PSI,3,2016-06-24T13:54:49Z,3975.17,37.6892,26.9674,2016-06-24T07:54:49Z,2.23268
250100,5000 PSI,4,2016-06-24T13:54:54Z,3975.17,37.6892,26.9674,2016-06-24T07:54:54Z,2.23268
245190,4500 PSI FLOWABLE N/C,2,2016-06-24T13:55:12Z,3977.295,36.3762,27.0128,2016-06-24T07:55:12Z,2.23328
245190,4500 PSI FLOWABLE N/C,3,2016-06-24T13:55:18Z,3977.295,36.3762,27.0128,2016-06-24T07:55:18Z,2.23328
245190,4500 PSI FLOWABLE N/C,4,2016-06-24T13:55:23Z,3977.295,36.3762,27.0128,2016-06-24T07:55:23Z,2.23328
245180,4500 PSI FLOWABLE,2,2016-06-24T13:55:39Z,3977.295,36.3576,28.4698,2016-06-24T07:55:39Z,2.23328
245180,4500 PSI FLOWABLE,3,2016-06-24T13:55:45Z,3977.295,36.3576,28.4698,2016-06-24T07:55:45Z,2.23328
245180,4500 PSI FLOWABLE,4,2016-06-24T13:55:51Z,3977.295,36.3576,28.4698,2016-06-24T07:55:51Z,2.23328
245100,4500 PSI,2,2016-06-24T13:56:05Z,3974.9825,34.9485,26.9831,2016-06-24T07:56:05Z,2.23263
245100,4500 PSI,3,2016-06-24T13:56:10Z,3974.9825,34.9485,26.9831,2016-06-24T07:56:10Z,2.23263
245100,4500 PSI,4,2016-06-24T13:56:15Z,3974.9825,34.9485,26.9831,2016-06-24T07:56:15Z,2.23263
240900,4 SACK ABC SLURRY,3,2016-06-24T13:56:47Z,3867.8,23.7716,26.9644,2016-06-24T07:56:47Z,2.20232
240900,4 SACK ABC SLURRY,4,2016-06-24T13:56:53Z,3867.8,23.7716,26.9644,2016-06-24T07:56:53Z,2.20232
240800,4.0 SACK RIP RAP GROUT,2,2016-06-24T13:57:25Z,3688.8025,24.0805,26.9858,2016-06-24T07:57:25Z,2.15076
230900,3 SACK ABC SLURRY,3,2016-06-24T14:05:19Z,3861.8,19.7212,26.9732,2016-06-24T08:05:19Z,2.20061
2408000,4.0 SACK RIP RAP GROUT,3,2016-06-24T13:57:31Z,3688.8025,24.0805,26.9858,2016-06-24T07:57:31Z,2.15076
2408000,4.0 SACK RIP RAP GROUT,4,2016-06-24T13:57:36Z,3688.8025,24.0805,26.9858,2016-06-24T07:57:36Z,2.15076
230900,3 SACK ABC SLURRY,4,2016-06-24T14:05:28Z,3861.8,19.7212,26.9732,2016-06-24T08:05:28Z,2.20061
240490,4000 PSI MAG AA FLOWABLE N/C,2,2016-06-24T13:57:55Z,4004.48,36.4988,27.0081,2016-06-24T07:57:55Z,2.2409
240490,4000 PSI MAG AA FLOWABLE N/C,3,2016-06-24T13:58:00Z,-4004.48,36.4988,27.0081,2016-06-24T07:58:00Z,2.2409
240490,4000 PSI MAG AA FLOWABLE N/C,4,2016-06-24T13:58:05Z,4004.48,36.4988,27.0081,2016-06-24T07:58:05Z,2.2409
240480,4000 PSI MAG AA FLOWABLE,2,2016-06-24T13:58:23Z,4004.48,36.4988,27.0081,2016-06-24T07:58:23Z,2.2409
240480,4000 PSI MAG AA FLOWABLE,3,2016-06-24T13:58:28Z,4004.48,36.4988,27.0081,2016-06-24T07:58:28Z,2.2409
240480,4000 PSI MAG AA FLOWABLE,4,2016-06-24T13:58:33Z,4004.48,36.4988,27.0081,2016-06-24T07:58:33Z,2.2409
240440,4000 PSI CLASS S,2,2016-06-24T13:58:52Z,3985.6375,33.6217,26.9877,2016-06-24T07:58:52Z,2.23562
235100,3500 PSI,2,2016-06-24T14:06:41Z,3958.795,31.6622,26.9715,2016-06-24T08:06:41Z,2.22808
240440,4000 PSI CLASS S,3,2016-06-24T13:58:58Z,3985.6375,33.6217,26.9877,2016-06-24T07:58:58Z,2.23562
235100,3500 PSI,3,2016-06-24T14:06:48Z,3958.795,31.6622,26.9715,2016-06-24T08:06:48Z,2.22808
240440,4000 PSI CLASS S,4,2016-06-24T13:59:04Z,3985.6375,33.6217,26.9877,2016-06-24T07:59:04Z,2.23562
235100,3500 PSI,4,2016-06-24T14:06:57Z,3958.795,31.6622,26.9715,2016-06-24T08:06:57Z,2.22808
240400,4000 PSI MAG AA,2,2016-06-24T13:59:22Z,4003.2925,35.0813,26.9879,2016-06-24T07:59:22Z,2.24056
240400,4000 PSI MAG AA,3,2016-06-24T13:59:27Z,4003.2925,35.0813,26.9879,2016-06-24T07:59:27Z,2.24056
240400,4000 PSI MAG AA,4,2016-06-24T13:59:33Z,4003.2925,35.0813,26.9879,2016-06-24T07:59:33Z,2.24056
235110,3500 PSI DECK MIX,2,2016-06-24T14:07:31Z,3951.795,31.1566,26.9668,2016-06-24T08:07:31Z,2.22611
240190,4000 PSI FLOWABLE NON CHLORIDE,2,2016-06-24T13:59:48Z,3967.795,34.5782,27.0003,2016-06-24T07:59:48Z,2.23061
240190,4000 PSI FLOWABLE NON CHLORIDE,3,2016-06-24T13:59:54Z,3967.795,34.5782,27.0003,2016-06-24T07:59:54Z,2.23061
235110,3500 PSI DECK MIX,3,2016-06-24T14:07:42Z,3951.795,31.1566,26.9668,2016-06-24T08:07:42Z,2.22611
240190,4000 PSI FLOWABLE NON CHLORIDE,4,2016-06-24T13:59:59Z,3967.795,34.5782,27.0003,2016-06-24T07:59:59Z,2.23061
235110,3500 PSI DECK MIX,4,2016-06-24T14:07:49Z,3951.795,31.1566,26.9668,2016-06-24T08:07:49Z,2.22611
240182,4000 PSI FLOWABLE,2,2016-06-24T14:00:17Z,4027.6975,38.0915,27.0079,2016-06-24T08:00:17Z,2.24738
240182,4000 PSI FLOWABLE,3,2016-06-24T14:00:23Z,4027.6975,38.0915,27.0079,2016-06-24T08:00:23Z,2.24738
240182,4000 PSI FLOWABLE,4,2016-06-24T14:00:28Z,4027.6975,38.0915,27.0079,2016-06-24T08:00:28Z,2.24738
235180,3500 PSI - FLOWABLE,2,2016-06-24T14:08:21Z,3960.545,32.7336,26.9932,2016-06-24T08:08:21Z,2.22857
235180,3500 PSI - FLOWABLE,3,2016-06-24T14:08:27Z,3960.545,32.7336,26.9932,2016-06-24T08:08:27Z,2.22857
235180,3500 PSI - FLOWABLE,4,2016-06-24T14:08:35Z,3960.545,32.7336,26.9932,2016-06-24T08:08:35Z,2.22857
240180,4000 PSI - FLOWABLE,2,2016-06-24T14:00:47Z,3967.795,34.5782,27.0003,2016-06-24T08:00:47Z,2.23061
240180,4000 PSI - FLOWABLE,3,2016-06-24T14:00:53Z,3967.795,34.5782,27.0003,2016-06-24T08:00:53Z,2.23061
240180,4000 PSI - FLOWABLE,4,2016-06-24T14:00:59Z,3967.795,34.5782,27.0003,2016-06-24T08:00:59Z,2.23061
240102,4000 PSI,2,2016-06-24T14:01:16Z,4026.0725,37.0707,26.9881,2016-06-24T08:01:16Z,2.24693
235190,3500 PSI FLOWABLE N/C,2,2016-06-24T14:09:05Z,3960.545,32.7336,26.9932,2016-06-24T08:09:05Z,2.22857
240102,4000 PSI,3,2016-06-24T14:01:22Z,4026.0725,37.0707,26.9881,2016-06-24T08:01:22Z,2.24693
235190,3500 PSI FLOWABLE N/C,3,2016-06-24T14:09:12Z,3960.545,32.7336,26.9932,2016-06-24T08:09:12Z,2.22857
240102,4000 PSI,4,2016-06-24T14:01:31Z,4026.0725,37.0707,26.9881,2016-06-24T08:01:31Z,2.24693
235190,3500 PSI FLOWABLE N/C,4,2016-06-24T14:09:19Z,3960.545,32.7336,26.9932,2016-06-24T08:09:19Z,2.22857
235301,3500 PSI 40% 3/8,2,2016-06-24T14:09:50Z,3965.3275,34.9773,26.9912,2016-06-24T08:09:50Z,2.22991
235301,3500 PSI 40% 3/8,3,2016-06-24T14:10:04Z,3965.3275,34.9773,26.9912,2016-06-24T08:10:04Z,2.22991
235301,3500 PSI 40% 3/8,4,2016-06-24T14:10:12Z,3965.3275,34.9773,26.9912,2016-06-24T08:10:12Z,2.22991
240100,4000 PSI,2,2016-06-24T14:02:32Z,3965.92,33.4232,26.9772,2016-06-24T08:02:32Z,2.23008
240100,4000 PSI,3,2016-06-24T14:02:37Z,3965.92,33.4232,26.9772,2016-06-24T08:02:37Z,2.23008
240100,4000 PSI,4,2016-06-24T14:02:42Z,3965.92,33.4232,26.9772,2016-06-24T08:02:42Z,2.23008
260801,6 SACK GROUT - 2000 PSI,1,2016-07-01T14:48:24Z,3862.6175,31.6399,27.076,2016-07-01T08:48:24Z,2.20085
230280,3000 PSI 1/2 IN W/ASH FLOWABLE,1,2016-07-07T11:12:41Z,3967.82,33.7175,27.0568,2016-07-07T05:12:41Z,2.23062
260801,6 SACK GROUT - 2000 PSI,2,2016-07-01T14:48:11Z,3862.6175,31.6399,27.0155,2016-07-01T08:48:11Z,2.20085
260801,6 SACK GROUT - 2000 PSI,3,2016-07-01T14:46:10Z,3862.6175,31.6399,27.0155,2016-07-01T08:46:10Z,2.20085
260801,6 SACK GROUT - 2000 PSI,4,2016-07-01T14:47:52Z,3862.6175,31.6399,27.0155,2016-07-01T08:47:52Z,2.20085
230280,3000 PSI 1/2 IN W/ASH FLOWABLE,2,2016-07-07T11:13:29Z,3967.82,33.7175,27.0117,2016-07-07T05:13:29Z,2.23062
130101N,"3000 PSI 1"" NAT. EXPOSED",1,2017-06-03T12:00:38Z,4016.6375,31.8845,27.0823,2017-06-03T06:00:38Z,2.2443
230280,3000 PSI 1/2 IN W/ASH FLOWABLE,3,2016-07-07T11:13:42Z,3967.82,33.7175,27.0117,2016-07-07T05:13:42Z,2.23062
130101N,"3000 PSI 1"" NAT. EXPOSED",2,2016-07-08T08:26:47Z,4016.6375,30.2189,27.0823,2016-07-07T11:26:47Z,2.2443
230280,3000 PSI 1/2 IN W/ASH FLOWABLE,4,2016-07-07T11:13:53Z,3967.82,33.7175,27.0117,2016-07-07T05:13:53Z,2.23062
130101N,"3000 PSI 1"" NAT. EXPOSED",3,2016-07-08T08:26:58Z,4016.6375,30.2189,27.0823,2016-07-07T11:26:58Z,2.2443
135280,"3500 PSI 1/2"" N.C. FLOWABLE",1,2016-07-07T11:36:53Z,4032.295,37.1702,27.2056,2016-07-07T05:36:53Z,2.24867
130282,"3000 PSI 1/2"" FLOWABLE",1,2016-07-09T15:21:03Z,4000.17,34.8952,27.0585,2016-07-09T09:21:03Z,2.23969
135280,"3500 PSI 1/2"" N.C. FLOWABLE",2,2016-07-07T11:38:19Z,4032.295,37.1702,27.2056,2016-07-07T05:38:19Z,2.24867
130101N,"3000 PSI 1"" NAT. EXPOSED",4,2016-07-08T08:27:12Z,4016.6375,30.2189,27.0823,2016-07-07T06:27:12Z,2.2443
135280,"3500 PSI 1/2"" N.C. FLOWABLE",3,2016-07-07T11:38:32Z,4032.295,37.1702,27.2056,2016-07-07T05:38:32Z,2.24867
130282,"3000 PSI 1/2"" FLOWABLE",2,2016-07-09T15:21:35Z,4000.17,34.8952,27.0585,2016-07-09T09:21:35Z,2.23969
135280,"3500 PSI 1/2"" N.C. FLOWABLE",4,2016-07-07T11:38:41Z,4032.295,37.1702,27.2056,2016-07-07T05:38:41Z,2.24867
130282,"3000 PSI 1/2"" FLOWABLE",3,2016-07-09T15:21:44Z,4000.17,34.8952,27.0585,2016-07-09T09:21:44Z,2.23969
130282,"3000 PSI 1/2"" FLOWABLE",4,2016-07-09T15:21:54Z,4000.17,34.8952,27.0585,2016-07-09T09:21:54Z,2.23969
130281N,"3000 PSI 1/2"" N/FLYASH FLOW",1,2016-07-11T14:42:04Z,4006.42,36.7396,27.0596,2016-07-11T08:42:04Z,2.24144
270899,2000 PSI GROUT NO ADMIX,1,2016-07-17T15:15:37Z,3814.525,33.7732,27.0035,2016-07-17T09:15:37Z,2.1871
130281N,"3000 PSI 1/2"" N/FLYASH FLOW",2,2016-07-11T14:42:29Z,4006.42,36.7396,27.0596,2016-07-11T08:42:29Z,2.24144
130281N,"3000 PSI 1/2"" N/FLYASH FLOW",3,2016-07-11T14:42:42Z,4006.42,36.7396,27.0596,2016-07-11T08:42:42Z,2.24144
130281N,"3000 PSI 1/2"" N/FLYASH FLOW",4,2016-07-11T14:42:53Z,4006.42,36.7396,27.0596,2016-07-11T08:42:53Z,2.24144
270899,2000 PSI GROUT NO ADMIX,2,2016-07-17T15:16:25Z,3814.525,33.7732,26.9231,2016-07-17T09:16:25Z,2.1871
235380,"3500 PSI 40% 3/8 "" FLOWABLE",1,2016-08-05T09:50:26Z,3984.92,36.9016,27.0894,2016-08-04T07:50:26Z,2.23542
270899,2000 PSI GROUT NO ADMIX,3,2016-07-17T15:16:38Z,3814.525,33.7732,26.9231,2016-07-17T09:16:38Z,2.1871
270899,2000 PSI GROUT NO ADMIX,4,2016-07-17T15:16:58Z,3814.525,33.7732,26.9231,2016-07-17T09:16:58Z,2.1871
225120,2500 PSI,1,2016-07-18T14:02:01Z,-3951.795,29.5246,26.708,2016-07-18T08:02:01Z,2.22611
225120,2500 PSI,2,2016-07-18T14:02:37Z,3951.795,28.7134,26.6583,2016-07-18T08:02:37Z,2.22611
225120,2500 PSI,3,2016-07-18T14:02:46Z,3951.795,28.7134,26.6583,2016-07-18T08:02:46Z,2.22611
225120,2500 PSI,4,2016-07-18T14:02:55Z,3951.795,28.7134,26.6583,2016-07-18T08:02:55Z,2.22611
155100,5500 PSI NO FLYASH,1,2016-07-23T13:55:38Z,4043.7,40.2938,27.0746,2016-07-23T07:55:38Z,2.25184
155100,5500 PSI NO FLYASH,2,2016-07-23T13:56:36Z,4043.7,39.4394,27.0746,2016-07-23T07:56:36Z,2.25184
155100,5500 PSI NO FLYASH,3,2016-07-23T13:56:45Z,4043.7,39.4394,27.0746,2016-07-23T07:56:45Z,2.25184
155100,5500 PSI NO FLYASH,4,2016-07-23T13:56:54Z,4043.7,39.4394,27.0746,2016-07-23T07:56:54Z,2.25184
155180,5500 PSI N\FLYASH MID-RNG NC,1,2016-07-23T14:03:53Z,4074.0125,43.5811,27.2525,2016-07-23T08:03:53Z,2.26027
155180,5500 PSI N\FLYASH MID-RNG NC,2,2016-07-23T14:04:59Z,4074.0125,42.7267,27.2525,2016-07-23T08:04:59Z,2.26027
155180,5500 PSI N\FLYASH MID-RNG NC,3,2016-07-23T14:05:11Z,4074.0125,42.7267,27.2525,2016-07-23T08:05:11Z,2.26027
155180,5500 PSI N\FLYASH MID-RNG NC,4,2016-07-23T14:05:20Z,4074.0125,42.7267,27.2525,2016-07-23T08:05:20Z,2.26027
140191,4000 PSI N/ASH .49 W/C FLOW,1,2016-07-28T08:17:47Z,4033.0785,39.6304,27.1085,2016-07-27T11:17:47Z,2.24888
140191,4000 PSI N/ASH .49 W/C FLOW,2,2016-07-28T08:18:27Z,4033.0785,38.7504,27.1085,2016-07-27T06:18:27Z,2.24888
140191,4000 PSI N/ASH .49 W/C FLOW,3,2016-07-28T08:18:40Z,4033.0785,38.7504,27.1085,2016-07-27T11:18:40Z,2.24888
140191,4000 PSI N/ASH .49 W/C FLOW,4,2016-07-28T08:18:50Z,4033.0785,38.7504,27.1085,2016-07-27T11:18:50Z,2.24888
235380,"3500 PSI 40% 3/8 "" FLOWABLE",2,2016-08-05T09:51:16Z,3984.92,36.9016,27.0443,2016-08-04T07:51:16Z,2.23542
140520N,"4000 PSI 1/2"" NAT EXPOSED",1,2016-08-07T14:50:51Z,4040.23,37.8232,27.025,2016-08-07T08:50:51Z,2.25088
235380,"3500 PSI 40% 3/8 "" FLOWABLE",3,2016-08-05T09:51:28Z,3984.92,36.9016,27.0443,2016-08-04T07:51:28Z,2.23542
140520N,"4000 PSI 1/2"" NAT EXPOSED",2,2016-08-07T14:51:28Z,4040.23,37.8232,27.025,2016-08-07T08:51:28Z,2.25088
235380,"3500 PSI 40% 3/8 "" FLOWABLE",4,2016-08-05T09:52:27Z,3984.92,36.9016,27.0443,2016-08-04T07:52:27Z,2.23542
140520N,"4000 PSI 1/2"" NAT EXPOSED",3,2016-08-07T14:51:40Z,4040.23,37.8232,27.025,2016-08-07T08:51:40Z,2.25088
140520N,"4000 PSI 1/2"" NAT EXPOSED",4,2016-08-07T14:51:52Z,4040.23,37.8232,27.025,2016-08-07T08:51:52Z,2.25088
130245,"3000 PSI 1/2"" (.45 W/C)",1,2016-08-07T15:06:42Z,4026.1075,41.1599,27.0308,2016-08-07T09:06:42Z,2.24694
130245,"3000 PSI 1/2"" (.45 W/C)",2,2016-08-07T15:16:45Z,4026.1075,41.1599,27.0308,2016-08-07T09:16:45Z,2.24694
130245,"3000 PSI 1/2"" (.45 W/C)",3,2016-08-07T15:16:55Z,4026.1075,41.1599,27.0308,2016-08-07T09:16:55Z,2.24694
130245,"3000 PSI 1/2"" (.45 W/C)",4,2016-08-07T15:17:04Z,4026.1075,41.1599,27.0308,2016-08-07T09:17:04Z,2.24694
240201,"4000PSI W/FLYASH 40% 1/2""",2,2016-08-18T12:51:02Z,3977.92,37.1508,26.9809,2016-08-18T06:51:02Z,2.23345
250890,5000 PSI 3/8 GROUT FLOWABLE,1,2016-09-22T11:55:57Z,3859.295,57.403,27.1869,2016-09-22T05:55:57Z,2.1999
240281,"4000PSI FLYASH 40% 1/2"" FLOW",2,2016-08-18T12:54:18Z,3981.045,39.0758,27.0194,2016-08-18T06:54:18Z,2.23433
250890,5000 PSI 3/8 GROUT FLOWABLE,2,2016-09-22T11:56:24Z,3859.295,57.403,27.0876,2016-09-22T05:56:24Z,2.1999
140502,"4000 PSI 1/2"" EXPOSED",1,2016-08-18T13:20:30Z,4016.4825,38.7833,27.0506,2016-08-18T07:20:30Z,2.24425
140502,"4000 PSI 1/2"" EXPOSED",2,2016-08-18T13:20:51Z,4016.4825,38.7833,27.0506,2016-08-18T07:20:51Z,2.24425
250890,5000 PSI 3/8 GROUT FLOWABLE,3,2016-09-22T11:56:38Z,3859.295,57.403,27.0876,2016-09-22T05:56:38Z,2.1999
140502,"4000 PSI 1/2"" EXPOSED",3,2016-08-18T13:21:20Z,4016.4825,38.7833,27.0506,2016-08-18T07:21:20Z,2.24425
140502,"4000 PSI 1/2"" EXPOSED",4,2016-08-18T13:21:27Z,4016.4825,38.7833,27.0506,2016-08-18T07:21:27Z,2.24425
250890,5000 PSI 3/8 GROUT FLOWABLE,4,2016-09-22T11:56:55Z,3859.295,57.403,27.0876,2016-09-22T05:56:55Z,2.1999
230390,3000 PSI 3/8 FLOWABLE,2,2016-09-30T14:56:37Z,3984.795,34.765,27.0812,2016-09-30T08:56:37Z,2.23538
230449,3000 PSI CLASS S FLOWABLE,2,2016-10-03T11:36:37Z,3996.295,35.5982,27.1568,2016-10-03T05:36:37Z,2.23861
230491,3000 PSI FLOWABLE W/C: .52,1,2016-10-16T13:17:34Z,4018.6975,34.5417,27.1098,2016-10-16T07:17:34Z,2.24487
230390,3000 PSI 3/8 FLOWABLE,4,2016-09-30T14:56:55Z,3984.795,34.765,27.0812,2016-09-30T08:56:55Z,2.23538
135440,3500 PSI NO FLY ASH CLASS S,1,2016-11-20T09:09:27Z,4020.45,36.171,27.0221,2016-11-19T07:09:27Z,2.24536
250295,"5000 PSI .40 W/C 24"" SPREAD",2,2016-10-24T09:27:23Z,3862.855,53.4742,27.0397,2016-10-23T07:27:23Z,2.20091
265802,6.5 SCK GROUT,1,2016-10-28T16:11:31Z,3713.74,33.3486,27.0672,2016-10-28T10:11:31Z,2.15802
265802,6.5 SCK GROUT,2,2016-10-28T16:11:57Z,3713.74,33.3486,27.0035,2016-10-28T10:11:57Z,2.15802
265802,6.5 SCK GROUT,3,2016-10-28T16:12:10Z,3713.74,33.3486,27.0035,2016-10-28T10:12:10Z,2.15802
265802,6.5 SCK GROUT,4,2016-10-28T16:12:22Z,3713.74,33.3486,27.0035,2016-10-28T10:12:22Z,2.15802
265801,6.5 SACK GROUT W\FLY ASH,1,2016-11-06T10:32:51Z,3713.74,33.3486,27.0672,2016-11-05T13:32:51Z,2.15802
140201N,4000 PSI 1/2 EXPOSED NATURAL,1,2016-11-04T16:15:39Z,4025.8275,41.7341,27.1477,2016-11-04T10:15:39Z,2.24686
140201N,4000 PSI 1/2 EXPOSED NATURAL,2,2016-11-04T16:16:16Z,4025.8275,41.7341,27.1477,2016-11-04T10:16:16Z,2.24686
165820,6.5 SK N\ASH ASTM C-476,3,2016-11-12T14:03:20Z,3775.7087,36.9461,27.113,2016-11-12T08:03:20Z,2.17595
105930,1/2 SACK 3/8 DITCH FILL,6,2016-11-12T15:35:02Z,3828.49,11.594,0.405,2016-11-12T09:35:02Z,2.1911
265801,6.5 SACK GROUT W\FLY ASH,2,2016-11-06T10:34:14Z,3723.4275,33.7691,27.02,2016-11-05T08:34:14Z,2.16083
110930,1SK APS ENCASEMENT,6,2016-11-13T09:22:01Z,-3876.8,13.6304,0.324,2016-11-12T07:22:01Z,2.20488
